GeneID	BaseMean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
TCONS_00004799	1549.18316962964	-1.19381927484613	0.0836028302768951	-14.27965142917	2.93063601159437e-46	5.80590055937521e-45
TCONS_00004142	335.993394814725	4.06164082462248	0.284810287139413	14.2608641893413	3.83673648680681e-46	7.56611475081765e-45
TCONS_00000773	1766.78342336885	-2.11034490030101	0.148426407968373	-14.2181228339817	7.07247217917931e-46	1.38833597709095e-44
TCONS_00001120	5204.31869453626	1.56780289291767	0.110515986275401	14.1862091246308	1.11526734640048e-45	2.17933378280713e-44
TCONS_00004550	2828.79585619577	1.27847761565839	0.0902269145973571	14.1695814532024	1.41340393442723e-45	2.74942240457134e-44
TCONS_00000964	500.111865249405	-1.65608277824166	0.116986319098783	-14.1562089567351	1.70971929748028e-45	3.31084831525573e-44
TCONS_00001906	1000.75593586981	-1.67034975655389	0.11809814586091	-14.1437424303099	2.04133231257179e-45	3.93528592454984e-44
TCONS_00001976	2027.75591278554	1.49549284762852	0.105771295415446	14.1389291088339	2.18585385976757e-45	4.195082921045e-44
TCONS_00004496	1343.09571603293	-1.55728811006924	0.110242415595314	-14.1260339920875	2.62518157040888e-45	5.0158469205279e-44
TCONS_00004282	611.215301110099	-1.55084107522837	0.10990687885848	-14.1105005558869	3.2724689533965e-45	6.22493098701397e-44
TCONS_00000046	3293.23120764655	-1.70208913945515	0.120852887446212	-14.0839757776801	4.76517341627579e-45	9.02444075619807e-44
TCONS_00003675	382.742966751963	-1.99918569079433	0.142085926429203	-14.0702583361798	5.78576629462133e-45	1.09092146055163e-43
TCONS_00000344	365.31490741635	-1.79113633333521	0.127889501990106	-14.0053429363872	1.44580131743534e-44	2.71419208019849e-43
TCONS_00004861	2023.7011361305	-1.60559204004415	0.114670354803154	-14.0018058093598	1.51959858148084e-44	2.84032795729832e-43
TCONS_00000413	1109.16239493096	-1.42016890586347	0.101440261938485	-14.0000516434458	1.55757512236908e-44	2.89870798747389e-43
TCONS_00001960	450.372838932739	1.88264027005452	0.135096903728139	13.9354805188062	3.85596470319918e-44	7.14516907717813e-43
TCONS_00002860	920.496115371288	-1.53010334488624	0.110211179592363	-13.8833769001078	7.98896295805167e-44	1.47401509685254e-42
TCONS_00000175	2144.1370603083	-1.19163150981371	0.0859941269495325	-13.8571266676507	1.1519389592195e-43	2.11631862636096e-42
TCONS_00004311	4292.42054679804	-1.23724830830509	0.0896531629246043	-13.8003866003655	2.5348954152301e-43	4.63724059152094e-42
TCONS_00002814	1135.69128850486	-1.31657830525051	0.0954281562214221	-13.7965392750086	2.673839686491e-43	4.87069356450204e-42
TCONS_00001770	689.96838658401	-1.98031068075736	0.143586860616381	-13.7917262920604	2.85837073852469e-43	5.1848674282353e-42
TCONS_00002644	565.790751279252	-1.62378789209402	0.117801867808809	-13.7840589652569	3.17884670142859e-43	5.7419588106897e-42
TCONS_00000314	522.284896552776	-1.82943171173549	0.132913692190031	-13.7640575744438	4.19316562625879e-43	7.54243473945044e-42
TCONS_00001468	505.072782298921	-1.99476258983155	0.144987711979979	-13.7581493120396	4.55026332109272e-43	8.15065917390733e-42
TCONS_00000357	216.564941602225	-2.21638891663293	0.161119233081501	-13.7562032430467	4.67438461005769e-43	8.33824872972532e-42
TCONS_00002347	621.77399913496	1.84240178019669	0.133949670854522	13.7544330526774	4.79021079239337e-43	8.50955214731367e-42
TCONS_00001833	583.496881725419	-1.51803349666209	0.110393466024131	-13.7511172656746	5.01490413344734e-43	8.87204644843214e-42
TCONS_00002552	1039.49877386117	1.4695689001562	0.107077674595674	13.7243258756347	7.26012487319671e-43	1.27915068974888e-41
TCONS_00000070	420.325903394802	-1.69585988400571	0.12366970112557	-13.7128162239496	8.5089904002145e-43	1.49306733593968e-41
TCONS_00001849	442.276417714001	-1.73970347480634	0.126929347570099	-13.7060774998907	9.3370832741473e-43	1.63171223559184e-41
TCONS_00004646	353.13715851739	3.17487638842759	0.231950920545463	13.6877076450546	1.20243178544164e-42	2.09281548405409e-41
TCONS_00005151	540.995356980041	-1.74488995895902	0.127546206466593	-13.6804535963682	1.32861304304602e-42	2.30310785163502e-41
TCONS_00003570	782.314878361692	2.25943522833439	0.165234464919211	13.6741159263542	1.4495834454694e-42	2.50271455103332e-41
TCONS_00000721	577.370720848148	2.68846798139922	0.1966467353601	13.6715617295964	1.50137929826642e-42	2.57341065882701e-41
TCONS_00002846	4440.77868789501	-1.5731936179639	0.115070970937036	-13.6715072893989	1.5025030829625e-42	2.57341065882701e-41
TCONS_00000748	290.353161950037	3.12482393565047	0.228828548696304	13.6557433652986	1.86575624793432e-42	3.18289131344033e-41
TCONS_00000965	526.720133888504	-1.50860959344938	0.11049096776802	-13.653691554379	1.91905342721344e-42	3.26087378798046e-41
TCONS_00004040	902.047866649033	1.37241706525993	0.100818211402146	13.6127892587343	3.3616490105769e-42	5.68965712459452e-41
TCONS_00005671	1619.8808698794	2.02276049246505	0.149125814185664	13.564120360454	6.53590361630733e-42	1.1018764567257e-40
TCONS_00001717	742.849044818568	-1.47511492715357	0.108805730400231	-13.5573275573585	7.17011397468477e-42	1.2040749991082e-40
TCONS_00000482	1526.52168879772	-1.57529623399872	0.116435391081261	-13.529359238372	1.04934291858093e-41	1.75530163695698e-40
TCONS_00004940	7388.77583855851	1.13094019418912	0.0839323028438357	13.4744330355542	2.21177785321646e-41	3.68543914378975e-40
TCONS_00004335	3499.94272672623	-1.81209625747426	0.134820274634157	-13.4408290028446	3.48510267539528e-41	5.78473220136074e-40
TCONS_00001281	751.509955450491	2.22411327704066	0.165664641834425	13.4253951381102	4.29288451157942e-41	7.09811942895382e-40
TCONS_00003187	1749.44139741026	-1.73810573009593	0.129505217003601	-13.4211251894787	4.5475570773903e-41	7.49040148494288e-40
TCONS_00004681	5119.24726017218	1.13180358096703	0.0845107071989468	13.3924282316399	6.69553703544583e-41	1.09863029448022e-39
TCONS_00004711	1598.42074371595	1.91044927888217	0.142798980838604	13.3785918335189	8.0661064356797e-41	1.31848637136833e-39
TCONS_00002986	1335.00596831125	1.57478513919559	0.117747487883451	13.3742567888527	8.55040666174668e-41	1.3923559938958e-39
TCONS_00003226	347.353178480311	2.66898356101028	0.199792532708111	13.3587753497752	1.05281998542405e-40	1.70795211975019e-39
TCONS_00002661	612.824199087617	-1.73034478964055	0.129557205562515	-13.355835996367	1.09521617294354e-40	1.77005049905423e-39
TCONS_00005284	4545.82937254081	-1.01188543978114	0.075797641582944	-13.3498274965963	1.18723528763827e-40	1.91158221032095e-39
TCONS_00001267	571.934598627097	1.68397030898485	0.126865910683224	13.2736233076009	3.29266840294383e-40	5.28178412845355e-39
TCONS_00000356	161.824458218342	-2.51522144681053	0.189540799225402	-13.2700793554185	3.45214986296687e-40	5.51702314531396e-39
TCONS_00001938	9914.75595559845	-1.15253334203104	0.0868809299421126	-13.2656653514063	3.66156493703071e-40	5.83002506085001e-39
TCONS_00002293	476.702551127703	-1.51544769001278	0.114451757037787	-13.2409298837802	5.09145091579028e-40	8.07680719076842e-39
TCONS_00002694	452.754160421183	-1.69992791482239	0.128890700491251	-13.1889105136625	1.01643575287121e-39	1.60649165499755e-38
TCONS_00000022	4642.47183424897	-1.34185399476451	0.101861850063133	-13.1732733494712	1.25055831114344e-39	1.9620986056955e-38
TCONS_00003300	290.153713064243	-3.27065538987733	0.248275322571791	-13.1735017238034	1.24678033344757e-39	1.9620986056955e-38
TCONS_00001566	1494.2510676501	-1.15615632070375	0.0878598446140402	-13.1590981725796	1.50875931884821e-39	2.35860229517398e-38
TCONS_00000512	461.065613155027	-1.56683439884288	0.119169775966017	-13.1479176338276	1.74925752382635e-39	2.72465873004691e-38
TCONS_00002348	9825.9065234805	-1.67131986462941	0.12719367781481	-13.1399602035472	1.94328919021507e-39	3.01595676127602e-38
TCONS_00005019	18965.7526462228	1.19010425328091	0.0906795543613717	13.1242843181404	2.39030240379045e-39	3.69637051578962e-38
TCONS_00001858	3235.76750774207	2.02967379122933	0.154724495925774	13.1179861280856	2.59745955407167e-39	4.00232208708032e-38
TCONS_00003410	230.04199600447	2.61683628766274	0.199492375142796	13.1174752207428	2.61502674623929e-39	4.01499999360096e-38
TCONS_00004408	6351.37544780367	-1.93065844014444	0.147525534488241	-13.0869442150594	3.91025189151232e-39	5.9822679293991e-38
TCONS_00003064	761.69467899881	-1.40298312630823	0.107570428714291	-13.0424610469349	7.01553672556297e-39	1.06949618380125e-37
TCONS_00004979	592.379197222872	-1.50724366384696	0.115890918859036	-13.0057098406502	1.13539707869258e-38	1.7247604386217e-37
TCONS_00002517	919.850634532153	-1.28256653812024	0.0987655020159023	-12.9859770055513	1.46950880656121e-38	2.22444308429812e-37
TCONS_00004136	468.937323370697	-1.59665431935687	0.123223847542601	-12.9573483639591	2.13500889037689e-38	3.22049235780009e-37
TCONS_00005413	6599.01168201656	-1.40627441815342	0.108887386060671	-12.9149433100529	3.70716987252872e-38	5.57242072797237e-37
TCONS_00001562	569.316881222146	-1.85539291562491	0.14371926608414	-12.9098412911368	3.96116644976652e-38	5.93346849043424e-37
TCONS_00004663	2209.80799956105	-1.25280954845603	0.097110122577543	-12.9009161475999	4.44777697246359e-38	6.63923375160451e-37
TCONS_00001024	794.923334669934	-1.35260866955008	0.104905355625397	-12.8936093060879	4.8900503286982e-38	7.27416137130573e-37
TCONS_00000548	1025.20411414476	1.34393358007865	0.104575864336781	12.8512787209732	8.46001211662775e-38	1.25412386515113e-36
TCONS_00003836	674.069727582075	-1.69002537537018	0.131587473351349	-12.8433606355346	9.3716188537282e-38	1.38448761004047e-36
TCONS_00000612	8684.55709723064	-2.28935677000028	0.1785558952038	-12.8215132151602	1.24251660275693e-37	1.82930783399043e-36
TCONS_00001456	674.567914312868	-1.31121138509861	0.102541644193428	-12.7871109870759	1.9353547801642e-37	2.83962122864365e-36
TCONS_00004111	1018.73809524576	-1.84048556822709	0.143994754661052	-12.7816153620275	2.0771016608227e-37	3.03723130608054e-36
TCONS_00004402	1178.16970507784	1.28302424661675	0.100386045447274	12.7809023744305	2.09623208859678e-37	3.05481415216189e-36
TCONS_00000954	311.76281049525	-1.63921470653838	0.129336620151572	-12.6740184227588	8.238349954229e-37	1.19650900179833e-35
TCONS_00001498	565.455113827846	-1.61321455216684	0.127391405515042	-12.6634488853046	9.42651954070984e-37	1.36446489917547e-35
TCONS_00003789	349.242373887412	2.53757275180083	0.20099177141191	12.6252569146244	1.53240505303728e-36	2.20328071003588e-35
TCONS_00004736	1006.3852292158	-1.29917551015855	0.102902058448591	-12.6253597813848	1.53040385522459e-36	2.20328071003588e-35
TCONS_00002072	875.974616732236	-1.61025635820313	0.127850163068609	-12.5948713678137	2.25326969079231e-36	3.22893546690539e-35
TCONS_00001790	1110.58020910613	-1.41855058118306	0.113220971884054	-12.5290443773592	5.17828557708986e-36	7.39583046375725e-35
TCONS_00002703	519.751497042891	-1.4624499252286	0.116793113564566	-12.5217136575448	5.67955060842008e-36	8.08489671046289e-35
TCONS_00000469	1118.20397594303	-1.27125105730327	0.101814881087899	-12.4859062223505	8.91227629429515e-36	1.26448434947772e-34
TCONS_00002129	1953.48096038383	-1.7855630483713	0.14321373689086	-12.4678196878002	1.11844503476564e-35	1.58164315936102e-34
TCONS_00002845	844.54464118568	1.56822984333947	0.126117090669256	12.4347131306111	1.69347659079962e-35	2.38696913568773e-34
TCONS_00002559	491.576154212502	-1.56750410556032	0.126560213083807	-12.3854414224345	3.13355962409578e-35	4.40234406012672e-34
TCONS_00001667	7273.97711249501	-1.14165027766949	0.0922204350624565	-12.379580262187	3.37101153639511e-35	4.72051420031354e-34
TCONS_00002705	624.324397950296	1.92156559243639	0.155246192507275	12.3775376477999	3.45789632869785e-35	4.82645984320521e-34
TCONS_00001736	714.245629146773	-1.58611460380275	0.128423690671414	-12.3506386984392	4.83262300538141e-35	6.72344540457433e-34
TCONS_00000958	220.197036777997	-1.96806180637561	0.159363500425283	-12.3495141680722	4.90064740300174e-35	6.79609135016273e-34
TCONS_00001972	923.686321846205	-1.38294304210079	0.11208555744595	-12.3382804494475	5.63464237156076e-35	7.78885130396776e-34
TCONS_00000271	205.406411024131	1.98758293549619	0.161173631646924	12.3319361559731	6.09640349666653e-35	8.40014058723378e-34
TCONS_00004238	1170.23945947444	1.24770559649925	0.101179383989519	12.3316188268996	6.12046236153326e-35	8.40634750550526e-34
TCONS_00004170	3725.47773344763	1.08207480295071	0.0878257209293345	12.320705045181	7.00789107505944e-35	9.59456169798743e-34
TCONS_00001597	106964.025875246	-1.32914150232033	0.108096503728736	-12.2958787423482	9.53145557200067e-35	1.30081674615971e-33
TCONS_00002700	1110.98172157413	-1.45368814788968	0.118289044082121	-12.2892881514917	1.03412639587963e-34	1.40687005566029e-33
TCONS_00003932	266.575305922986	1.85266880905716	0.150957651310612	12.2727718202576	1.2683567477943e-34	1.72008380402767e-33
TCONS_00000269	389.832471133734	-1.63352946478737	0.133359300590729	-12.2490854222501	1.69901109478311e-34	2.29687065926812e-33
TCONS_00004798	239.023086455447	-1.88543999077954	0.15399174388432	-12.2437732258939	1.81399207789399e-34	2.4446244335004e-33
TCONS_00005117	13244.8860095196	1.051940980701	0.0860357854748254	12.2267841793437	2.23617378557318e-34	3.00415972005597e-33
TCONS_00003958	1158.95675603925	1.48995585363548	0.122316398086089	12.1811619451614	3.91661794210936e-34	5.24533972994645e-33
TCONS_00000005	2697.82416352523	-1.63456407476956	0.134235399715175	-12.1768481208222	4.12933418255263e-34	5.51304585428378e-33
TCONS_00005302	381.378937660498	1.52959959084034	0.125643169621548	12.1741563464824	4.2678409965395e-34	5.68032459570381e-33
TCONS_00003369	439.569226175663	-1.51201764526415	0.124304847486514	-12.1637866570585	4.84592204751749e-34	6.4298206426783e-33
TCONS_00005660	967.521427457849	-1.36593962872296	0.112398245402456	-12.1526775069489	5.55171512791194e-34	7.34363794919798e-33
TCONS_00001839	2173.84121575021	-1.52928690382445	0.125876010150023	-12.1491529799984	5.7962977837304e-34	7.64364545161258e-33
TCONS_00002716	174.858094308735	3.38795753027154	0.278976697538767	12.1442312571671	6.15584432751041e-34	8.09295864341506e-33
TCONS_00000890	245.032955981771	2.03636983728438	0.167952188186225	12.1246996497983	7.81461724030727e-34	1.02423900963661e-32
TCONS_00000166	3778.13842409015	-1.64848435621995	0.136178538946888	-12.1053168066584	9.89864718144688e-34	1.29344328975806e-32
TCONS_00001753	6049.75385884146	-1.0784526753646	0.0891207074229406	-12.1010336043068	1.04289716020262e-33	1.35861057324577e-32
TCONS_00001698	272.980999401556	2.16631117833849	0.179034960625486	12.0999338384534	1.05696326791678e-33	1.37277495129131e-32
TCONS_00003722	425.857455865531	1.87706012926464	0.155370562288419	12.0811825716393	1.32795957784988e-33	1.71954765818573e-32
TCONS_00002518	1564.89424465216	-1.13125915383079	0.0937029364520838	-12.072825000626	1.46999775430147e-33	1.89775385758018e-32
TCONS_00004576	4558.65809961902	-1.31888376667237	0.109303417116151	-12.066262898907	1.59201246735532e-33	2.04912023867082e-32
TCONS_00000095	256.725181651001	2.44204517129766	0.202505440628342	12.0591583303658	1.73547371739185e-33	2.22710492867689e-32
TCONS_00004735	438.581261507161	-1.68256914840424	0.139963724744282	-12.0214659296782	2.74065633493552e-33	3.50657189996661e-32
TCONS_00003879	684.337623572016	-1.68637125935919	0.140396270814869	-12.011510345477	3.09146777465734e-33	3.94368544903617e-32
TCONS_00004401	1269.82668715415	1.45347171311867	0.121105738072983	12.0016750341156	3.4817767831e-33	4.42844922797246e-32
TCONS_00001894	830.297548819779	1.52755820978852	0.127403212701901	11.9899504682249	4.01144964530358e-33	5.08708614311507e-32
TCONS_00005089	2668.26033048047	-1.32784986672717	0.110821731463434	-11.9818545441631	4.42316720632501e-33	5.57630375952822e-32
TCONS_00001339	396.204438275959	-1.81851493093455	0.152033709878515	-11.961261304402	5.6694161311074e-33	7.1265555402429e-32
TCONS_00005228	1241.38616431696	-1.10864080048984	0.0927029309483153	-11.95906956931	5.82104865960438e-33	7.29582745995312e-32
TCONS_00001122	449.481195955362	2.12640905279084	0.177914473759471	11.9518609580107	6.34874736954253e-33	7.93408864583237e-32
TCONS_00004553	677.73993062616	1.44196259756119	0.120722183729867	11.9444707924418	6.93906191902724e-33	8.64667454779655e-32
TCONS_00004870	270.723061467887	1.82498582191155	0.152965895764934	11.930671296274	8.191027525934e-33	1.01772333335232e-31
TCONS_00002036	494.814743784828	-1.49377119694177	0.125335489058237	-11.9181822177092	9.51621863286954e-33	1.17896898855061e-31
TCONS_00003568	3447.12932148734	-1.09594343805757	0.0919996944669411	-11.912468235983	1.01915050791722e-32	1.25900230848739e-31
TCONS_00000245	613.96071127208	-1.5060242610627	0.126478512453932	-11.9073527340168	1.08363190982859e-32	1.33482337545934e-31
TCONS_00002423	1933.16889285256	1.89024758256748	0.15886423670681	11.8985092035283	1.20480176921202e-32	1.47984080166928e-31
TCONS_00000511	481.276584226485	-1.55297172918855	0.130613471904437	-11.889828105364	1.3368142827967e-32	1.63731185234843e-31
TCONS_00004892	915.164189717916	2.21258463504075	0.186113969522607	11.8883318684576	1.36097641141725e-32	1.66216977064851e-31
TCONS_00005217	3752.09294539204	-1.03239638489795	0.0868486880504365	-11.8872997171633	1.37789648916651e-32	1.67806714077247e-31
TCONS_00002660	1427.82718716721	-1.18039386397728	0.099522111017507	-11.8606192323396	1.89567926360294e-32	2.30212574978221e-31
TCONS_00001660	766.927536016301	1.74641722061854	0.147378112308975	11.8499090079076	2.1542459570954e-32	2.60876151255018e-31
TCONS_00005509	3784.1783483694	-1.41555823553235	0.119600142461693	-11.835757101926	2.55031768055199e-32	3.07972351367782e-31
TCONS_00003225	7279.58686036678	-1.29314954763265	0.109293704166598	-11.8318759300305	2.67104680135193e-32	3.21647904734229e-31
TCONS_00002363	1008.11434790455	-1.18399837660443	0.100116478322097	-11.8262087964704	2.8575930805095e-32	3.43150632768445e-31
TCONS_00000882	3433.52094177805	-1.00487280262776	0.0849731809323291	-11.8257642188071	2.872763141423e-32	3.44011385653969e-31
TCONS_00001574	4235.10209856731	-1.33940142926021	0.113408065710869	-11.8104600485382	3.44670188104736e-32	4.11593649628405e-31
TCONS_00001497	503.021765139208	-1.75319353480323	0.148452868340746	-11.8097653106918	3.47529977140818e-32	4.13859105741933e-31
TCONS_00003301	3161.50612763464	-2.47499492123499	0.209794747758899	-11.7972206057289	4.03416821058233e-32	4.79085335284349e-31
TCONS_00001496	1062.77321987203	-1.57923576268436	0.133868839633752	-11.7968884096175	4.05012133889667e-32	4.79654866003217e-31
TCONS_00002245	985.4035236659	-1.1224082548686	0.0951853994502377	-11.7918111532997	4.3018892301931e-32	5.08072027489015e-31
TCONS_00004057	885.748856292607	-1.16688752919389	0.0991222751122635	-11.7722028461544	5.42881346699954e-32	6.39410112181672e-31
TCONS_00003956	424.645693527394	1.59461326554993	0.13546895241806	11.7710607271024	5.50282100810634e-32	6.46355943001343e-31
TCONS_00001432	609.645470338568	1.2949760094955	0.110158956580983	11.7555217450113	6.61508719149228e-32	7.74884464202325e-31
TCONS_00003071	187.569392317438	-1.91751887502199	0.163322094227679	-11.7407193686169	7.88132021081409e-32	9.20700967018744e-31
TCONS_00002853	505.273547551044	1.9469785828026	0.16636010864912	11.7033981199729	1.22449842935219e-31	1.42659044655422e-30
TCONS_00000527	561.721256466183	2.50729178102275	0.214667965250585	11.6798600019149	1.61561400379235e-31	1.87716881143333e-30
TCONS_00003683	908.409443876904	-1.48623107776923	0.127350650841131	-11.6703846266423	1.80604853906952e-31	2.09277699985441e-30
TCONS_00003189	3327.72706370549	-1.37633144996097	0.117946368758454	-11.669129490367	1.83289099079682e-31	2.11817160468697e-30
TCONS_00002572	5371.08904649049	-1.18048003710825	0.101248050738424	-11.6592865590868	2.05759202742764e-31	2.37147134742934e-30
TCONS_00004582	567.79085090288	-1.5590124171455	0.133739655419455	-11.6570691935453	2.11187107395413e-31	2.42752239222696e-30
TCONS_00000753	249.920216014192	1.85350973586143	0.159334740045113	11.632803589077	2.80723460634004e-31	3.21821375270822e-30
TCONS_00002233	1635.78635378596	-1.0889023245397	0.0936305054683887	-11.6297815449403	2.90840920350846e-31	3.32533275688374e-30
TCONS_00002455	282.608366320085	1.77271630191151	0.152639805513344	11.6137222263201	3.509963970857e-31	4.00247615668813e-30
TCONS_00001503	445.490948440512	1.71959690679486	0.14811402003394	11.609953645177	3.66814405858341e-31	4.1717860602778e-30
TCONS_00005023	692.25302329267	1.29884221504703	0.112230788413192	11.5729581286124	5.65004504326578e-31	6.40885056490754e-30
TCONS_00005389	680.243282777317	-1.26451477843045	0.109272533834237	-11.5721191232618	5.70557858031144e-31	6.45481113598918e-30
TCONS_00004025	290.213695733871	-1.54602038025839	0.134123563497523	-11.5268364479963	9.66295700539242e-31	1.09031632982105e-29
TCONS_00004684	399.618079898316	-1.87627229005342	0.16283117133301	-11.5228077934551	1.0125669396439e-30	1.13953541191862e-29
TCONS_00000346	253.09315316586	-1.86884389577598	0.162572857896574	-11.4954237746433	1.3909669714155e-30	1.56129686948178e-29
TCONS_00002836	358.877027259923	-1.59314207803216	0.138655667928351	-11.4899167256214	1.48254773502115e-30	1.65975851897289e-29
TCONS_00003021	196.46267741457	2.17765379337541	0.189548631989473	11.4886283826958	1.5048220768246e-30	1.68031950864129e-29
TCONS_00001619	138.006494425228	2.68582971654242	0.234224617540187	11.4668976504214	1.93471580735006e-30	2.15475213880774e-29
TCONS_00001651	507.487362633026	-1.5776951629508	0.137690173110097	-11.4582989280527	2.136701520186e-30	2.37356068095081e-29
TCONS_00001373	131.414293624537	-2.14656768253091	0.187358577593262	-11.4570024500875	2.16892006572192e-30	2.40314107281921e-29
TCONS_00002419	3975.96563270484	-1.24850245606562	0.108979770396918	-11.4562771743638	2.18715361037887e-30	2.41711397712564e-29
TCONS_00004222	1280.77821224656	1.02441106457216	0.0895857131393158	11.434982528733	2.79592985576285e-30	3.08197498716013e-29
TCONS_00003171	2448.6194533269	-1.0232336072827	0.0895685357962088	-11.424029634813	3.1717867245246e-30	3.48734299967551e-29
TCONS_00000338	1017.18621601163	-1.23845080159306	0.108435986258506	-11.4210313782793	3.28314350786366e-30	3.60056988273109e-29
TCONS_00002504	1278.64450169957	2.50839866791507	0.219793145710111	11.4125427333546	3.61990191572401e-30	3.95978583605535e-29
TCONS_00004923	8351.86229029434	1.42119532210831	0.124799723313403	11.3878082769409	4.80934816741913e-30	5.24756034815605e-29
TCONS_00002127	1103.32960540368	-1.12426775500157	0.0987952910879024	-11.3797706613493	5.27382360838392e-30	5.73978928922594e-29
TCONS_00002393	375.902442235604	-1.41360115021035	0.124303115292444	-11.3722101564761	5.75125780382398e-30	6.24360032793921e-29
TCONS_00000174	2896.44197703096	-1.06068601045591	0.093743259619188	-11.314797616007	1.10857828290355e-29	1.20044786856483e-28
TCONS_00001937	1119.01841568806	1.19515002428722	0.105672182431568	11.3099776761135	1.17119320222433e-29	1.26506522019156e-28
TCONS_00000352	145.198536546782	-2.56217606459329	0.226606052151924	-11.3067415466711	1.21518974936381e-29	1.30929842920176e-28
TCONS_00000966	346.46823869091	-1.52760685061097	0.135120045188699	-11.3055531359364	1.23175516047433e-29	1.32382885871979e-28
TCONS_00001712	462.134992461556	1.50744107550549	0.133352610465399	11.3041737259177	1.25126411733532e-29	1.34144250384652e-28
TCONS_00005128	3885.6814623698	1.11548051954238	0.09918728131981	11.246205205945	2.41771713645749e-29	2.5790982554915e-28
TCONS_00003959	838.488094093538	-1.12238567124826	0.0998373511633708	-11.2421419255366	2.53164137710705e-29	2.6939421485602e-28
TCONS_00001787	468.511014681997	-1.43232915329743	0.127616557133277	-11.2236937390621	3.11962280001747e-29	3.28707314148899e-28
TCONS_00004137	185.774389493336	-2.24219403295319	0.200629377314723	-11.1758011860641	5.35648086976912e-29	5.63019835186735e-28
TCONS_00000647	1048.76949549586	-1.19637955982482	0.107405969213129	-11.1388553968617	8.11556378419491e-29	8.50946553859852e-28
TCONS_00001464	4623.37301934918	-1.11999028937705	0.100633465033417	-11.129402023523	9.02388198945152e-29	9.4388488254628e-28
TCONS_00005161	671.194142214458	-1.13878342262956	0.1023726580092	-11.1239020728291	9.59802432988822e-29	1.00150258723761e-27
TCONS_00003074	26151.2859216148	-1.80980070561768	0.162944962514482	-11.1068220685671	1.16222387822552e-28	1.20978219188657e-27
TCONS_00001514	173.845934332886	2.04301437140218	0.183992391309418	11.1037981346003	1.20223831282798e-28	1.24841123353804e-27
TCONS_00005132	602.106229970268	-1.41355936511318	0.127317305716883	-11.1026490637222	1.21779926197172e-28	1.26152265716059e-27
TCONS_00000956	2682.31674804306	-1.51070276208016	0.136518609912101	-11.0659108165022	1.8358818351912e-28	1.89722500228052e-27
TCONS_00004240	405.603608686964	-1.36420196378813	0.123792071768176	-11.0201077040124	3.05693090651162e-28	3.14647748317999e-27
TCONS_00004922	6030.76958861019	1.050050616591	0.0952855919791452	11.0200356085401	3.05938029301985e-28	3.14647748317999e-27
TCONS_00001451	475.055292310891	1.44512783446571	0.131394609038655	10.9983799566736	3.89058605018022e-28	3.99179699993432e-27
TCONS_00004331	876.198497430684	-1.41163816776126	0.128509000943776	-10.9847415931501	4.5253176240462e-28	4.63198582518443e-27
TCONS_00002636	172.618158389592	-1.85131145362867	0.168552120453544	-10.9836141405229	4.5821710600979e-28	4.67903880934937e-27
TCONS_00003678	139.182089810637	-2.2110375315253	0.201372966877773	-10.9798130593533	4.77911753646477e-28	4.86858442873508e-27
TCONS_00004053	485.263988027598	1.70995631499873	0.155885020991765	10.9693433283052	5.36606879647559e-28	5.45360041514151e-27
TCONS_00005506	3966.7698038217	-1.15296760375091	0.105359122048319	-10.9432157494833	7.16138338193429e-28	7.26103470729611e-27
TCONS_00005205	873.498168375775	-1.26913638380889	0.115978413904248	-10.9428672205907	7.18897409503173e-28	7.27185873753915e-27
TCONS_00005106	5737.22577195284	-1.04015439512777	0.0950838048350665	-10.9393434237516	7.47391986685829e-28	7.542343076907e-27
TCONS_00005268	541.57562672081	1.45550954090612	0.13327114520032	10.9214154250595	9.10654388031904e-28	9.14697012651672e-27
TCONS_00003304	728.781315778278	-2.15531046569475	0.197509601224651	-10.9124338884329	1.00528228711172e-27	1.00739127093084e-26
TCONS_00000412	273.673605397402	1.90145657707932	0.174919154770638	10.8704880238679	1.59346205655278e-27	1.58662009656458e-26
TCONS_00000824	400.675028407569	2.19738829325333	0.202143528378954	10.8704360257032	1.59437050875994e-27	1.58662009656458e-26
TCONS_00003535	177.650121904258	2.27800151247504	0.209651694445579	10.8656479905835	1.68026069728525e-27	1.6682311172354e-26
TCONS_00005090	2295.29153210638	-1.14620177829968	0.105552611284928	-10.8590565817992	1.80605353912332e-27	1.7889917430164e-26
TCONS_00000355	138.410247627781	-2.24366355345403	0.206879510949907	-10.845267098477	2.10021507350638e-27	2.07559186229976e-26
TCONS_00003270	2104.92833135012	-1.48393284897572	0.136891163329214	-10.8402384265445	2.21892004210705e-27	2.18787551858216e-26
TCONS_00002988	1093.53580262631	-1.0679145590899	0.0985393465037566	-10.8374430821823	2.28775866302939e-27	2.25058912868726e-26
TCONS_00004650	2637.23798707827	-1.67943233371051	0.155254088615467	-10.8173146915964	2.85005669093439e-27	2.79735016308834e-26
TCONS_00002430	486.76302220372	1.55392604417944	0.143661337553838	10.816591788985	2.87261919048895e-27	2.81307287013941e-26
TCONS_00005511	443.301786032617	-1.30438989870098	0.120666494572323	-10.8098764559634	3.09086048374417e-27	3.01991118627641e-26
TCONS_00003426	2431.4635079894	1.23054942480211	0.113958357363445	10.7982376481397	3.5087344570949e-27	3.4204193721204e-26
TCONS_00004289	152.348418668212	2.4294853634468	0.22501562749657	10.796962817544	3.5577796361539e-27	3.46038340629539e-26
